ARQ,NEURONS,SIZE,WEIGHTS,ACC1,ACC2,ACC3,ACC4,ACC5,ACC_M,ACC_DP
ARQ2,2,70,23,0.676616907119751,0.5970149040222168,0.5970149040222168,0.4029850661754608,0.42454394698143005,0.5396351337432861,0.10702159255743027
ARQ2,2,120,23,0.839336633682251,0.8651077747344971,0.8361857533454895,0.7652072906494141,0.5970149040222168,0.7805704593658447,0.0975927785038948
ARQ2,2,170,23,0.9140961766242981,0.9244444370269775,0.7268988490104675,0.6578441262245178,0.8900165557861328,0.8226600646972656,0.10917144268751144
ARQ2,2,220,23,0.7110115885734558,0.6122056245803833,0.5946268439292908,0.8030514121055603,0.7399004697799683,0.6921591758728027,0.0785326138138771
ARQ2,2,270,23,0.5925372838973999,0.5970149040222168,0.6737313270568848,0.7782421112060547,0.5919402837753296,0.646693229675293,0.07271155714988708
ARQ2,2,320,23,0.5873300433158875,0.5940961837768555,0.7970480918884277,0.6259369850158691,0.8048756122589111,0.6818573951721192,0.09814979881048203
ARQ2,2,370,23,0.4746932089328766,0.5131675004959106,0.8610613346099854,0.8366832733154297,0.5970149040222168,0.6565240383148193,0.16214051842689514
ARQ2,2,420,23,0.5888557434082031,0.5970149040222168,0.6632503867149353,0.7388391494750977,0.6120398044586182,0.6400000095367432,0.055776312947273254
ARQ2,2,470,23,0.7465008497238159,0.7048424482345581,0.9039800763130188,0.6727031469345093,0.8328026533126831,0.7721658706665039,0.08501267433166504
ARQ2,2,520,23,0.5909784436225891,0.6003316640853882,0.49588721990585327,0.4995024800300598,0.7453067898750305,0.5864013195037842,0.09078563749790192
ARQ2,2,570,23,0.89522385597229,0.5775787830352783,0.9681260585784912,0.5970149040222168,0.5778109431266785,0.7231509208679199,0.17195765674114227
ARQ2,2,620,23,0.8388059735298157,0.706732988357544,0.660597026348114,0.5970149040222168,0.709452748298645,0.702520751953125,0.07940848916769028
ARQ4,4,70,45,0.4029850661754608,0.6019900441169739,0.5970149040222168,0.5970149040222168,0.4046434462070465,0.5207296848297119,0.09547976404428482
ARQ4,4,120,45,0.7525705099105835,0.6237479448318481,0.6578109264373779,0.7310116291046143,0.692902147769928,0.6916086196899414,0.046942468732595444
ARQ4,4,170,45,0.8640464544296265,0.692902147769928,0.9045107960700989,0.8902487754821777,0.7409950494766235,0.8185406684875488,0.08532532304525375
ARQ4,4,220,45,0.9529353380203247,0.6787728071212769,0.5970149040222168,0.6891874074935913,0.888391375541687,0.7612604141235352,0.13555578887462616
ARQ4,4,270,45,0.48238804936408997,0.6431840658187866,0.6169154047966003,0.8758208751678467,0.8521061539649963,0.6940828800201416,0.1492382436990738
ARQ4,4,320,45,0.7453067898750305,0.7321061491966248,0.8848093152046204,0.9291874170303345,0.6158540844917297,0.7814527034759522,0.11284737288951874
ARQ4,4,370,45,0.7216252088546753,0.5868988633155823,0.8498507738113403,0.9492537379264832,0.7761525511741638,0.7767562389373779,0.12180624902248383
ARQ4,4,420,45,0.8463349938392639,0.8618905544281006,0.6224875450134277,0.8037147521972656,0.7668656706809998,0.7802587032318116,0.08561673760414124
ARQ4,4,470,45,0.6956550478935242,0.8366832733154297,0.7378773093223572,0.9537313580513,0.7502155900001526,0.7948325157165528,0.09172902256250381
ARQ4,4,520,45,0.4427197277545929,0.8853731155395508,0.8527694940567017,0.5969154238700867,0.8402985334396362,0.7236152648925781,0.17402100563049316
ARQ4,4,570,45,0.9039137363433838,0.8189054727554321,0.6831840872764587,0.7996683120727539,0.6771475672721863,0.7765638351440429,0.08619512617588043
ARQ4,4,620,45,0.8527031540870667,0.5892205834388733,0.5496186017990112,0.9580762982368469,0.9075953364372253,0.7714427947998047,0.16875053942203522
ARQ8,8,70,89,0.39469319581985474,0.2885572016239166,0.5804311633110046,0.1824212223291397,0.6019900441169739,0.40961856842041017,0.16289934515953064
